tweet,true_label,model_label,model_prob
"Dear @krispykremeUK,

I see your enticing #Thanksgiving offer that ends on 2 Dec.

I wanted to ask if you're aware that #Chanukah starts on 10 Dec, continues for 8 days &amp; that traditional Chanukah fare is actually #DOUGHNUTS ?? 🍩🍩

#justsaying #AskingForAFriend  #opportunity",1,0,0.99939585
Wow great album from Kanye. v John Cage 4’43 vibes x,1,1,0.9957806
"Just got in, how’d Liverpool get on?",1,1,0.5259844
Actually considering applying for the undateables,1,1,0.7900015
"@JoeTalkShow @EdwardNorton Get ratioed, then tell us more about the ""hate-filled left,"" especially about how the Republicans and independents who voted for Biden are somehow part of that group 🤣",1,0,0.99947065
"thank you kind person that stole my ATM card, you must have known I wanted to sit at the bank all day.. half hour and still waiting #mondays",1,1,0.99512035
So excited to start this job!😊,1,1,0.9945661
"Maybe if we didn’t comment on things that don’t concern us, the world would be a happier place?? But what do I know🤷🏻‍♀️",1,0,0.99791425
"dad: ""are ya sending any of those boys from 5soz (wtf is a 5soz dad) a valentines gift?"" 
me: yes dad yes i am cuz im dating all of them duh",1,0,0.9993024
"I just read, ""oftenly"" and threw up in my mouth a little.",1,0,0.999446
"I unsubscribe from being an adult, its not for me",1,0,0.99938524
i love siriusxm. siriusxm is my friend,1,0,0.9993806
"A whole 2% off for a single order, rejoice",1,1,0.98494416
Can’t wait to see Ed sheeran at tramlines tomoz x,1,1,0.9106227
"@kirkkorner ""But it's a deterrent"" 🙄",1,1,0.976839
Great start to the day Neros was shut and now I'm going akip on the bus 😴😵,1,0,0.99827945
@Torialou78 My excellent photography skills! :p lmao!!!,1,1,0.99383956
"@SIazVest @rodneyjaguars57 Fuck you got me there, you better get back to getting upset and jealous over successful and talented boxers",1,0,0.9990465
Just rediscovered that my nose is always in my field of vision so I will unfortunately be dropping out as I cannot continue my assigned readings in peace,1,0,0.999292
There is nothing new in an oliver james publication that can't be found elsewhere for free. He's a leftist living a straight bourgeois life,1,0,0.99245244
Sometimes I wonder if Priti Patel and Boris Johnson think that the Prime Minister is the one with the best K/D ratio. It would make sense with the whole 'let the bodies pile high' thing.,1,1,0.99401546
Just won 3 cents on HQ words...early retirement here I come 😍,1,1,0.87202144
Schadenfreude x,1,0,0.91992253
"Being a mom with an autoimmune disease means I am a grown ass woman that caught hand, foot, and mouth from my daughter. My Hashimotos sucks. Thanks for all the sicknesses I so graciously suffer and should not be suffering at 40.",1,0,0.9993636
My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. Is she in GOSSIP GIRL?,1,0,0.9992488
my computer does this fun thing now where it shakes in a way that exactly replicates what happens to my vision when i forget my meds so that’s exciting !,1,1,0.99546
I'm just living off salads and yogurt and loving it tbh,1,0,0.9992912
💕 tip for baking bread! 🍞🥐🥖 you can use the yeast in your dog's ears to substitute active dry yeast or instant yeast in a pinch! 💕,1,0,0.9994541
"You guys, how cool would a British version of Breaking Bad be?

Lol jk, they have universal health care so Walter White would never have to resort to cooking meth in a trailer to be able to fund his cancer treatment.",1,0,0.96592236
Ain’t never really had a daddy so I’ll never really need one 🤷🏾‍♀️,1,1,0.6403438
2 minutes into the book and I already hate the main character. Lovely,1,0,0.99931896
i would rather be outside reed timmers car in f3 tornado winds than go to work today,1,0,0.99755657
"North Dakota: *has one decent week of weather*
Mother Nature: NOW I SHALL CAST OUT THE SUN AND BRING THE COLDEST OF RAINS UPON THY SUPER, DUPER FLAT LAND.",1,0,0.99928254
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1,0,0.99800915
Happy birthday to me. I got pinged and can't leave the house 🥰🤡,1,1,0.9950471
"don't cry because it happened, smile because it's over &lt;3",1,0,0.99890876
@rickyberwick And you said Donald trump was racist 😑,1,0,0.9722363
so the royal family is sound with pedophiles but as soon as a mixed race baby comes into it they’re scared ? makes sense 🥴,1,1,0.93414944
IF ONLY PEOPLE WOULD RAKE THE FORESTS. #Debate2020,1,1,0.99462587
I really hate the new TikTok voice over voice - she sound annoying af,1,0,0.99928707
Mad how many cars they make now without indicators 🙃,1,1,0.99139446
my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point,1,0,0.99923944
My living room feels really lively now. I’m recklessly sipping tea absorbing choons #TaeSup,1,0,0.60940707
Lil Pump is the Nelson Mandela of our generation,1,0,0.9924078
I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR,1,0,0.99870026
Just nearly cried in the tesco express because they didn’t have the cheese pizza or the back up pizza I wanted. My mental stability is strong today.,1,0,0.8498341
this time tomorrow i'll be dying at school Cannot Wait!,1,0,0.8427989
rewatching degrassi for the millionth time,1,0,0.9988722
Matt Hancock is a top shagger,1,0,0.9993851
I’m gonna miss scantrons shortening my name to “Christ” after 16 years,1,0,0.99926823
"Day 55 of Lockdown. Finally bought some jigsaw puzzles. Absolutely cannot wait for them to come, highlight of my day (maybe even year)",1,0,0.99876785
Don’t you just love it when they dig up your road at 8:30am on a Saturday 😠,1,1,0.9925592
Just watched a man smoke crack on the R train in front of 3 families. New York is healing ✨,1,0,0.99754226
Using my recently acquired video editing skills on myself for a change. An oral #presentation assignment on #healtheconomics is as much fun as it sounds 🗣🎥 https://t.co/1LKHVyupie,1,0,0.9218528
we love when the power goes out at 6:30 in the morning on a wednesday https://t.co/BBIQ7ZYS3x,1,1,0.9936946
"It’s spring, so that means it’s time for couples to leave the bar across the street and come fight under my window at 2 am again ❤️",1,1,0.71335083
"Get ready for the next big horror game this season, Slender Suburban Man",1,0,0.99915504
If I were the Red Sox I would simply play the Orioles more,1,0,0.9967223
Wow... the universe gave me the task of a potty training a whole human? the audacity.,1,1,0.96506464
@Mike_Fabricant This aged well,1,1,0.9957729
tanning in this heat is an extreme sport,1,1,0.99616313
Just almost got hit on the highway by a @CityofSanDiego truck 🤪 tysm for making me feel safe guys!!!,1,0,0.99830914
Jaegermeister did 9/11,1,1,0.9946785
"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",1,0,0.9632744
Searching for Pokemon later because I hate myself haha !!!,1,1,0.8794554
do you think when a middle aged white man goes to buy a big lifted brand new F150 they check to make sure his penis is incredibly small?? or do they just take his word for it,1,0,0.99938405
"me: revises cells + other general biology stuff
edexcel: ""i want a fit summer bod, get them to tell me how i get one""
#EdexcelBiology #Gcses2018",1,0,0.9984956
good evening sharks. hooters but for feet.,1,1,0.9960671
Hailey convinced Tayler that putting a spoon in the microwave to scoop ice cream faster was a good idea,1,0,0.9994199
too many dudes are wearing birks with socks on. grow up. get the fucking toes out man.,1,0,0.99928445
came home to realize my family found and read my quarantine journal lmao lucky I didn’t get involuntarily committed wtf,1,0,0.9993531
No longer a female as I refuse to wear heels ever again,1,0,0.9993505
I changed out of my pajamas today and I think that’s really brave,1,0,0.9993025
I would like to dedicate my hot girl summer to the Eastpointe Chick-Fil-A. Thank you!,1,0,0.99940765
omg my ships are gonna love what taylor swift has done for them,1,0,0.9973667
Can’t wait for those $2000 checks to go out immediately,1,1,0.99466527
"Hearing I love you is nice and all, but has your SO ever told you to eat shit? 😍😍😍 ugh @samduhclam",1,0,0.99927
"AT&amp;T is truly amazing
They think my lg g7 is 3g only to the point where they sent us Walmart Altec phones and said they'd shut off service.
We called them, they told us to not worry and if the phones are fine they wouldn't be shut off
Guess what got shut off this morning? LOL",1,0,0.93857867
They really took friends off Netflix 😭😩🤦🏼‍♀️ what am I suppose to watch now??!??!!,1,0,0.99907565
Got my first shot. Feeling pretty good. Kinda feel like buying some Microsoft products. The shot didn't really hurt. But what will hurt is if I don't take advantage of the Microsoft office deal going on right now for a limited time,1,0,0.9993698
Why are the side effects of antidepressants so ✨scary✨,1,0,0.9846592
I like making food and then not eating it to assert my dominance,1,0,0.99875724
victoria has a crush on maluma,1,0,0.99901676
if i saw a capybara in person id probably throw up,1,0,0.99899656
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",1,0,0.9992865
shoutout to the kid who brought a pineapple to hc and threw it around #madrespect,1,0,0.9987073
CLB cover art makes me want to pound my knees with a hammer.,1,0,0.99926096
virgos are leos in a vest,1,1,0.98929566
it’s literally so hard being this hot and sexy and beautiful everyday,1,0,0.99889684
It's been a productive last day. Maxed Out all my credit cards in preparation of my Rapture tomorrow!!! #iwishwehadallbeenready,1,1,0.78106964
I just love falling up the stairs 😑,1,1,0.99314415
Is spunk a slur?,1,0,0.9912547
i have bags under my eyes because im tired of your bs:),1,0,0.99938476
I never thought I’d have a mortal enemy but it’s whoever keeps printing on blue paper and then leaving like 5-10 blue sheets in the math room copier when they’re done for the next unsuspecting person,1,0,0.9992046
i love when i respond to my professor immediately after she emailed me and i still haven’t gotten a response :)) (it’s been almost 4 hours) :)),1,1,0.992615
imma still vote for vermin supreme this presidential election 😤,1,1,0.9938736
"I’m so glad I know the quadratic formula from 8th grade instead of knowing how to pay taxes, get ready for college, oh OR ANYTHING ELSE USEFUL THAT INVOLVES BECOMING AND ADULT 🤠🥰",1,1,0.995161
Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi...,1,0,0.99876946
"love island is ending, law school is starting again…summer is really over",1,0,0.9990446
"@jimcramer Yo jim I put my life savings in $didi at $16 as per your request now me and my family are eating MREs in full survival mode

What should I do?",1,0,0.9990822
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,1,1,0.9565962
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1,0,0.9991061
So staying up late was worth it..... 😪😩,1,1,0.99381965
@TheSpursExpress @JBurtTelegraph I've done this to my employer too. I'm expecting we'll both get the same answer,1,0,0.99912804
"Man-spider. The story of a spider who's bitten by a human and now has the powers of a human. Working in an office, wasting money on artisan coffee, and giving up his bus seat to a woman who turns out not to be pregnant, but just ""likes sandwiches you a-h*le"".
#IntoTheSpiderVerse",1,0,0.99943703
"@AmazonUK why does Alexa UK not get improvements like Guard, Adaptive Volume, Male voice? Should we pay less for the devices than the US equivalent?",1,0,0.86607623
Bristol is absolutely littered with students!! Glad I never was one🙈,1,0,0.9977543
"@GeoffreyBrock6 @RevRichardColes Do you really believe  that? I'd put more faith in the giant pumpkin. Wait a minute, he is the giant pumpkin!",1,0,0.99889624
What happened to unbiased journalism @SkyNews?,1,0,0.6501438
"Oh wow, trolls really have a lot of time on there hands, jeez 🙄 they really don’t like getting banned #twitchtrolls",1,1,0.99151164
I’ve been laid off !! Nice:)),1,1,0.990212
Lol at my life :),1,1,0.9870346
I love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike,1,1,0.995464
I’m in Canada so like Happy 4rth?,1,0,0.9935895
Anyone else wanna ruin me day x,1,1,0.98372155
"Have the most balanced diet, a healthy balance of codeine, panadol and ibuprofen....",1,1,0.9959622
@devisridhar Do you know of any good chippies in the Crewe area?,1,1,0.64550096
i love 6 hour panic attacks,1,1,0.74930865
"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?",1,1,0.9920855
@DarrkIt @iamspade_ ya need a carry hit me up im a octane main,1,0,0.8679611
The numbers talking to me!,1,0,0.9405815
"apparently it's the biggest ask on the planet to find decently priced sandals with an enclosed toe. PLEASE, INTERNET. I just want to have vaguely summery shoes that don't involve me having my toes out to the world at all times lmfaoo",1,0,0.9992124
Ayeee it’s officially “I’m not even your girl” season 😛,1,0,0.99865013
Stop gatekeeping retirement living communities. I am mentally and spiritually ready to move in.,1,0,0.99025035
Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1,0,0.79481554
@c_j_mcburney Suspect there’s still room for you in the ground,1,0,0.9986333
Pregnant and constantly crave KitKats. I literally have been living off of them for the past 4 months.  @KitKat_US,1,0,0.9994413
"Packing to move house, and currently wondering why I had to pick such a heavy hobby? Like, why did I have to pick reading? Books are so heavy, my back hurts. Why couldn’t I have picked knitting? Yarn is light 🥲",1,0,0.9993144
"these two girls are on the beach in lawn chairs, i love shoobies",1,0,0.9108065
"I'm literally out here trading eggs for potatoes

Day 1 in our new dystopian society is going well #coronavirusUK #coronavirus",1,1,0.9961809
I do love it when my mum makes me spend my savings on beer 😒,1,1,0.98931676
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1,0,0.9993569
Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,1,1,0.9944518
"@Rosievix @mouthwaite Well, illegal immigrants  categorically don’t get money from the government but why let a little thing like facts get in the way of a good bit of xenophobia...",1,1,0.9533289
"ever just peep fox to see what crazy tuck is saying? tonight, i am learning that fauci actually funded the creation of covid in a lab and is solely responsible for the pandemic",1,0,0.76419514
I would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are😀,1,0,0.98155034
“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.,1,0,0.87033284
Wishing all the birthday sex on @laurabora620 today 🎂 https://t.co/JtP0FCvo9R,1,0,0.99931633
"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2",1,0,0.99942833
Elaine Quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date.,1,0,0.80980694
"@barcacentre Unemployed and lazy that Messi guy 😂

(I'm being sarcastic guys, I'm warning you lol)",1,0,0.99933916
"My poo is green, how festive.",1,1,0.99243087
turning 22 next week so naturally I increased my tinder age range up to 60,1,1,0.9934411
Is it unreasonable to spend £50 on a bonsai tree? Asking for a friend 🤔,1,0,0.99929094
im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1,1,0.99330914
"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long 

“You were supposed to be my ride or die 😩”

Okay, so die then.",1,0,0.99940324
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1,0,0.9164537
is this an earthquake because i am shook right now,1,0,0.96741676
@TheBabylonBee And the hot air and BS she generates makes for a perfect backup energy source!,1,1,0.9954798
How DARE my friends have jobs/boyfriends/lives they should consider my feelings and be free when I am,1,1,0.968133
"Going to M&amp;S food will be the highlight of my day later, can’t wait👌🏻😅",1,1,0.99291694
A fun musical mashup is the country music playing at the gym with the one guy playing old Eminem on his phone at full volume in the locker room shower 🎶🎶🎶,1,0,0.9979488
"@kittin_knittin According to a Trump republican,  that's relative to Penis size.  There's a video.  Lol",1,0,0.97714627
"not to brag, but my thesis topic was so good that someone else published on it three months ago 🙃",1,0,0.9991722
I'm the highest I'll ever be on 420 in my life! I'm on an airplane duh,1,1,0.989956
just found ive been walking on a broken foot for the past 6 months 🤪🤪🤪,1,0,0.9993274
it's all about women in stem struggles. what about women in interactive media struggles: i no longer win against my friends in smash because they major in goddamn video game.,1,0,0.9994106
Can cats wear nail polish,1,0,0.9962404
"Watched 127 hours... Kinda reminded me of this one time I got a bad splinter. Writing a book about it now, hit me up for an autographed copy",1,0,0.99942905
Love everything in my basket selling our before the sale was meant to start😒 @ZARA_Care @zara,1,1,0.9954804
@mcfcok82 Thank you for your well balanced and thoughtful input,1,0,0.998536
accidentally followed CCD guidelines instead of CDC guidelines and now i have covid AND catholic guilt :/,1,0,0.99928975
watching tik toks at full volume in the middle of the airport should be a federal offense,1,0,0.9994293
i’m gonna get a boob job so i call myself a customizable doll,1,0,0.99900824
Friendly reminder you’re not vegan if you swallow cum,1,0,0.99930084
what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ❤️,1,1,0.9097047
Uh oh Ben Simmons will also have a Steph Curry type season 76ers better not trade him now https://t.co/kkpzfcTcSH,1,0,0.9988759
‘It’s only a game’ 🥴🥴,1,0,0.9983367
I love to pick my modules on a first come first served basis at the same time as everyone in my entire year on a website that hasn’t been updated since 1995 . Thrilling ❤️,1,1,0.9946849
"Oh good, it's time for the bi-monthly random power outage.",1,1,0.99535275
"Wish I was the bitch that Elijah hewson fucking hated, sad :(",1,0,0.9992933
Might just fuck around and take some horse dewormer for the thrill of if. Maybe I’ll feel something,1,0,0.99918956
"@adi_jord agreed, this is ridiculous, gotta cop a pair",1,0,0.9989876
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?,1,0,0.976173
@abhiishekkkkkk @FCBGox Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,1,0,0.9673923
can't wait til a bunch of pudgy suburban dads save the day with their firearms,1,1,0.99567646
Throwback to when I answered the phone at work with “thank you for calling Courtney! My name is principal” wow I love myself,1,1,0.9953629
V excited to grant an extension to students who email me and my co-teacher and get both of our names wrong,1,1,0.99556446
ima get up early tomorrow and make some tea and sit on the patio oh how I love to imagine things im never gonna do,1,1,0.98877907
. @shopDisney thanks for shutting down the only Disney Store in northeastern Ohio. The other two stores went out of business yrs ago. It’s not the same with shipping costs online not to mention LE doll sales are an absolute nightmare online. So unbelievably disappointing. 💔,1,0,0.9994522
"just booked to see David Gray too,,, am i 40",1,0,0.99940526
I may look happy on the outside bit on the inside I'm dying #painful #sad,1,0,0.9804113
"Queer marriage is not allowed because it doesn't follow the ""age-old customs, rituals, practices, culturla ethos and societal values"", but all cis-men can commit infidelity with no consequences. Happy fuckin Pride people 🙃 #SupremeCourtofIndia",1,0,0.9511092
@tylerthecreator @staci_zr can i use this chiamus for my ap lang speech about parallelism lmao,1,0,0.99880743
also if u met dream on hypixel.. congrats ! im not jealous at all haha im totally normal haha Good For You .. haha,1,1,0.8370531
Feels like 10 degrees!! Wow catch me in South Parks soaking up the rays 😎 https://t.co/EpgwTLgICW,1,1,0.9931982
i’m sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands🙃,1,1,0.99304366
When you order books from the bookstore a week in advance and then you wait three weeks for ONE book and when you finally email them about it they reply and say they cancelled your order 😍🥰,1,0,0.9993218
"Leave it to the nice people of Hutch to yell at me to ""eat shit"" while I run. Jokes on them, I do.",1,1,0.9900328
6 more hours and then a whoppingly massive 2days off work! wowzers!,1,0,0.9495614
me not turning up to work is a feminist movement actually,1,1,0.99071
Good news: Played out of my mind from the sand traps today. Bad news: Was in the sand traps a lot today.,1,0,0.9994118
ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??,1,0,0.9942676
"@banalincolnlogs red among us guy, hes hot dont come for me",1,0,0.8428481
"Stimulus checks should come with hand lotion, a face mask, and a bonus for every Instagram bingos you do",1,1,0.9926703
hey guys! i’m so happy to announce that i’m officially brain dead ☺️,1,0,0.99883384
Did you know? Abuse and alcoholism and depression will just ✨disappear✨ if the country is opened completely during a pandemic? #trumpisanidiot #bidenharris2020,1,1,0.9952502
safe to say my life is a lot better https://t.co/pE5isUMOpk https://t.co/K2hep49TcF,1,1,0.66955155
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",1,0,0.999255
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,1,0,0.99937207
"it’s amazing how many people get mad at you for simply Raising Questions, such as “what if the vaccine makes your balls inflate like helium balloons and cause you to float away to never be seen again”",1,1,0.9931236
My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,1,1,0.99390763
"Ah yes, back spasms when I take a deep breath. This is ✨28✨.",1,1,0.9963116
being single during college must be really fun when ur nOT IN A GLOBAL PANDEMIC,1,1,0.9810798
"fisher: ""i thought you said aids"" 
me: ""yeah rachel really loves aids""",1,0,0.99912435
Why is this 30 yr old man trying to flirt w/ me at this wedding and talking about getting away with dating younger girls. Sir I will call the authorities,1,0,0.98710525
When I grow up I wanna be a sociopath,1,0,0.99914026
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,1,0,0.9993038
"I've made a roommate complain tweet every day, and he's done another thing, but I'm tired of negativity so I'm gonna list all the things I like about him! 

Here they are:",1,0,0.99938977
"Ah yes, another afternoon with the WiFi down...really makes working from home that extra bit more enjoyable :)",1,1,0.9905844
jack antonoff once ur done with clairo i’m right here sweetie,1,1,0.87120515
Why am I not famous yet cos I’m actually fucking hilarious,1,0,0.9968263
My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’.,1,0,0.99930096
"Don’t keep up with the Joneses, the Joneses are broke!",1,1,0.9211682
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",1,1,0.99630487
I've just got up at five forty five on a Sunday to watch the Japanese Grand Prix as a Ferrari fan and saw Vettel jump (and then fuck up) the start and Leclerc tangle with Verstappen on turn 2. Lovely stuff.,1,0,0.99867684
"@Showmasters are basically thieves, quoting it’s in the small print so you can’t have a refund.
Dates moved from summer, to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife.#WeWantARefund @UKConsumerRight",1,0,0.9986952
it’s so rude that i’m not at the beach right now,1,0,0.9974068
Sleep? What’s that... I’ve never heard of it?,1,0,0.9293258
"Me: You know, for someone with chronic anxiety I think I'm dealing with this pandemic quite well.

Also me: Wow, I forgot how good a freshly shaved undercut feels!",1,0,0.99937856
Love it when I forget to transfer my rent money over from my savings 🥴,1,1,0.99311686
"Incredible scenes in Nottingham, as it begins to rain for the first time this hour.",1,0,0.9989396
@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him”,1,0,0.89913803
"""friends""",1,0,0.988235
love how badly i embarrass myself on nights out how iconic X,1,1,0.9884851
breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,1,0,0.9994209
"It was almost 70 degrees today but no, global warming doesn't exist 😒",1,0,0.79198617
"According to my road rage, the word of the day is asshat",1,0,0.99780446
Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️,1,0,0.9993299
I'm A VeGeTaRiAN BuT I eAt FiSh 🙃🙃🙃,1,0,0.96049345
"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance",1,0,0.9992366
"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",1,0,0.99618775
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody?",1,1,0.5870737
Petition to call erections social dickstanding,1,1,0.85854393
"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂",1,1,0.9961628
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",1,0,0.9993548
"I asked my husband to buy dog poo bags when he went out earlier and they'd sold out. So instead of going to another shop, he bought bin bags. So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that, I'm sorted.",1,0,0.9960373
sure you have a paying job but are you a Silver Chick Fil A Rewards member? 😤🙄🧐,1,0,0.9721754
"Me: ""Did you you find everything you were looking for?""

Customer: ""why, are you hiding something?""

Me: ""aRe YOu HIdiNg sOMetHinG?""",1,0,0.9993436
mentally I’m hiding in the walk-in,1,0,0.9981446
Love seeing 15 year olds being vaccinated in the states when I have to wait till the end of June for my first one,1,0,0.88469636
"oh you’re just friends?

why’d u shave then?",1,1,0.9441558
remember when everyone’s feeds were just retweeted giveaways looool those were the days,1,0,0.99479264
why are the olympics worried about athletes having too much sex when the curling teams don't even compete in the summer games,1,0,0.9987941
Semester hasn’t even started and I’ve already had two breakdowns :) this is gonna be a fun one!,1,0,0.9991781
When you get woken up at 3am because of aftershocks from an earthquake 👍😩,1,1,0.9953436
If you don't like Lemonade you're an extremist 🍋,1,0,0.9992182
Agreeing with the right to dunk on the centre is the real dialectical materialism,1,1,0.996033
my favorite gay drama is the social network,1,1,0.9961641
tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,1,1,0.98099834
I love giving a lecture to grad students on a topic I don't fully understand at 9:30am &lt;3 i need a coffee lmao,1,1,0.9542887
Woke up at 3 am with a MAD craving for pickles. I guess that means I'm expecting!,1,1,0.5573679
babe stop i’m about to gleek,1,0,0.96096647
"@izzychari @mikeduncan “Please get a free shot or take a once weekly nose swab. We will literally pay you to take time off to get the shot”- Czar Nicholas, King George, Charles I, and so on.",1,0,0.9994855
High stakes legos,1,1,0.8852447
It’s so easy to have the best day until someone lies to your face 🥰❤️😭,1,0,0.998511
thank you @Ranboosaysstuff i just shit my pants 👍very cool #ranbooemail,1,1,0.995067
@DetroitPistons @PistonsGT Cade Cunningham is my favorite basketball player please 2K 🙏🙏🙏,1,0,0.99941087
Rubbing my tears into my face is part of my skincare routine lol,1,0,0.9976102
"Broke: doing assignments in order of due date
Woke: doing assignments in order of priority
Wired: spending 20 minutes on each class at a time and just go down the list",1,0,0.9994504
I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼,1,1,0.99473745
Funny how my phone starts turning into a piece of shit when the new iPhone comes out 🤔,1,0,0.9978865
@AvatarOdin @aubviouslynot sounds like the american dream ngl,1,0,0.83275163
People who think cancel culture goes too far never learned about excommunication,1,0,0.9989982
i’ve had more interesting conversations w my wall but alright,1,0,0.9981171
love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,1,0,0.5957994
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,1,0,0.99938965
"Well, what a way to ruin Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M",1,0,0.9399407
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,1,0,0.9989862
The high tomorrow is 45! Anyone wanna go to the pool?,1,0,0.9981799
"always remember thank your Alexa, just in case the AI take over one day",1,1,0.985516
just your casual reminder that #AllBirthdaysMatter and I can’t stress this enough✨fuck trump✨,1,0,0.99930835
@majornelson Sounds like a strong contender for GOTY,1,0,0.9320262
shoutout to the assholes at basically every gas station rn filling up multiple gas canisters when i don’t even have enough gas to get home... 🥲,1,0,0.9993511
Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off,1,0,0.99903107
Being a business major is legal conversion therapy and must be stopped,1,0,0.9761679
"Fav this and I won't send you a name of a random person, I'll just get a fav on my tweet",1,0,0.9984668
i’m dying,1,0,0.99529266
I love health insurance so much fun paying $100’s a month and then $100’s for basic medical services that somehow aren’t covered. #America,1,1,0.9925304
Old people don’t deserve rights,1,0,0.99734074
hot girls have tree shaped dents in their rear bumpers ❤️,1,1,0.84530836
"oh also, my song with my middle school boyfriend was “143” by Bobby Brackins!! i really peaked geez",1,0,0.99797565
I picked next year's musical already...Electro City. Obvious choice.,1,0,0.99936026
I just saw the Matt Hancock video and now I’m scared that in ten days time he will climb out my telly,1,0,0.999305
everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,1,1,0.91823614
Why are toddlers allowed in public spaces,1,0,0.9967721
How nice of tonsillitis to join me on my holiday 🖕🏻🖕🏻🖕🏻🖕🏻,1,1,0.99503493
wait what the fuck that solo yolo is mad?,1,0,0.9985262
I accidentally made butter when trying to whip cream this morning and I think that’s a great representation of how I’ve reached my capacity for working from home,1,0,0.99937195
Maybe if I watched suits in year 12 I’d be studying law rn,1,0,0.9986902
"will never understand why ppl do meth,, just buy a shit tonne of incense in bulk stupid",1,0,0.9369394
Ahhh I get to listen to a cement mixer all day. Awesome.,1,1,0.9951389
