tweet,true_label,model_label,model_prob
"McDonalds should be rebranded Fast Food & I'm lovin it?!? You having a laugh. 20 minutes wait, cold food and my burger looks like its been in a fight with Mike Tyson",1,1,0.6486565
Also realised the dress I am wearing is one I got for a Christmas party in 2010 😂😂🤦🏻‍♀️,0,0,0.9530023
"FULL TIME

An opener from Scott Heard followed by braces from Ade Yusuff and Dave Smith seal all 3 points for Invicta

FIFC 5-0 HBFC",0,0,0.94400585
I will be following the new rules event though the rule makers have never done the same despite their promises.,0,0,0.98415965
"Prizes must be claimed tonight or re drawn.
50 inch t.v plus many more prizes
£1 a go 🤶",0,0,0.962895
McTominay the best player on the park again. Interesting as Twitter would have you believe he should be playing league two.,0,1,0.9621443
That pretty much covers the relevant points raised,0,1,0.68086904
Love the overhead view in the cricket,0,0,0.6567864
It all gets tekky at night time,0,0,0.9702739
1 man commits suicide roughly every 40 seconds globally. Let that sink in,0,1,0.840772
Wonder if we’re going to see any tweets about Rangnick’s intelligence and tactical prowess that lead to a CR7 penalty saving them,0,1,0.9514777
Another takeover but can see why this makes sense and gives financial stability to one of the platform newcomers.  And not PE this time 🤣,0,1,0.5994779
"Vaccine mandates are obviously great things for the good of the people, cause nothing bad has ever happened by forcing people into things. ",1,1,0.92679185
Oh what a surprise BBC weather says it's raining in Manchester! in Manchester!,1,1,0.9866794
Such a coincidence that two of my favourite songs have the number 17 in,0,1,0.93153733
"Indeed!! We all need to take maximum care, to protect others and ourselves, all of the time ⚠️",0,0,0.9783635
Boris johnson must host the best parties,1,1,0.61707175
"Is that the £350m a week the Brexit leavers promised the NHS?
Asking for a country.",0,1,0.8789051
This is the most invested I’ve been in buying a Leeds fest ticket I actually woke up early cos I’m desperate,0,0,0.9742653
I think he's lost the plot 🤔,0,0,0.8775863
Really insane to think Brandon Marshall had the best season of his Hall of Fame career while in his 30s and playing with Ryan Fitzpatrick for the New York jets,0,1,0.9214184
Some girls at Michelangelo’s talking about how they want a frat baby i love Madison,0,1,0.7628425
"This is the festivity you cannot miss...
A superb venue, and a wonderful evening..
December What's On list included..!",0,0,0.9580781
This is INCREDIBLE! I’m on it now and….wow.,0,0,0.72603863
Slightly worried that the police think that potential crimes need not be investigated after a certain length of time.,0,1,0.65216756
"The PM as usual is stretching the bounds of honesty, far beyond being merely economical with the truth. ",0,0,0.5447778
It's so ironic to me that rich people receieve free stuff from companies when they could easily purchase it themselves.,0,1,0.943281
On to the next match! 🦌 💪🏽,0,0,0.9061688
"I’m one in 80,000,000. Put that in your pipe and smoke it",0,1,0.7522731
"Finally getting somewhere, temporary house for me and my boy waiting on our forever home 🥰🏡❤️",0,0,0.9839564
"And yet you're so far
Like a distant star",0,0,0.9778479
How you meant to start dating again when your 5’4? 🤔 not even Snow White wants me 😂,0,1,0.95611423
Welcome to the UK there is no money to allow the poorest people in the country to maintain £20 a week to aid living but were here to write off £4.3billion in fraud money.,1,1,0.9271726
The equivalent of yer da tellin you how Kirsty Maccol died is yer maw telling you it was Aled Jones singing walking in the air,0,0,0.94931245
Down to 10 men - hold on Ox,0,1,0.6847438
It's really annoying how often the travel requirements/covid restrictions are changing. I'm really stressed that the government have now introduced an additional 2 tests for travelers just before my trip to Paris!,0,1,0.6403293
Thinking about the time I refused to pay £10 for headphones at a silent disco.,0,0,0.95780265
Darrell covers all seasons………. Mostly with masking tape. 😂😂,0,1,0.93334156
This is great because she could not have chosen a more smoking picture of 63 year old Madonna,0,1,0.98960656
Tell me if I’m wrong rlc blown his chance to cement a position in midfield i speak of Ruben cos I expected more when he got given 1st team starts n he simple not taken them super sub for me now!,0,0,0.8551231
"06:53 Temp. 1.1°C, Hum. 94%, Dewp. -0.1°C, Bar. 995.8 hpa, Rain Today 0 mm, Wind 90° 1.1 km/h",0,0,0.92737496
"13:46 Temp. 9.6°C, Hum. 88%, Dewp. 7.1°C, Bar. 1014 hpa, Rain Today 0 mm",0,0,0.9027879
"Robin Beck on BBC4, younger sister of John Beck. The first time.",0,0,0.82668847
"I often dream about making my life better, by eating healthy, drinking water and exercising. ",0,0,0.93553525
"Salah and Mane can’t get a goal today, nobody knows knows how Minamino or Origi would be able to get one",0,0,0.67725766
"Martial is so lazy, it will be the summer before he musters up the energy to go anywhere.",0,0,0.9583338
Really looking forward to this tonight! 👇👇,0,0,0.98511434
All I’m asking is for Glasgow uni law to stop giving formatives and practices which are not related to how the exam is structured at all 😀😀,0,1,0.5626509
I can never understand why people don't get this!,0,0,0.97680295
"Some right whoppers on here, how can you come away after that game and say we’re nailed on to go down? 😂",0,1,0.61995006
Hope the kit is a beauty so I can add it to my collection,0,0,0.94234
"How can we possibly be considering vaccine mandates?  Are those who will be enforcing, just following orders? ",0,0,0.6632047
Temptation to do a photo shoot like this when I (finally) graduate next year is strong. 🤣,0,0,0.5352048
Thank you to the Mackay family for giving Angel this chance 🙏🏻,0,0,0.8558922
Na you won comot naija now 🤣🤣,0,1,0.92141265
I look so ugly in photos and in the mirror,0,0,0.9880735
I constantly have loads of the new symptoms but also negative tests. Tsk about making you paranoid.,0,1,0.6294702
Wolves was defo in the game and could see city dropping points. Now it’s game over 😢,0,0,0.9680091
Bring back church Leeds &amp; mint club 💔😪,0,0,0.9520366
"Usual problem with Pitchero. Currently 6-1 after 3 quick fire goals from Green, Valentine and Cribb",0,0,0.9246457
"Debating dinner
Stir fry dish with rice
Or a curry with crispy lady fingers",0,0,0.85952735
It’s just getting a bit awkward innit….,0,0,0.86052656
If Lewis and Max crash on Sunday the world championship should go to Niki imo,0,1,0.5080365
"Sad to see, what buzz do you get from being like that",0,0,0.9323375
You are kind lala. Thank you once again to you &amp; bhabi for making my a day a memorable one ❤,0,0,0.5247004
De Gea def back to his best this season,0,0,0.8504684
I live for the great British weather!,1,0,0.684592
It’s actually really easy to get into the mindset of a Tory. All I do is smash my head into a wall until I bleed and then slur incoherently about social mobility and England before stuffing handfuls of loose change into Tim Martin’s hands and kick a homeless person in the jaw.,1,1,0.97157854
Home safe gorgeous boy. Can't get up to Donny but will cheer you on from one of the on course bookies at Cheltenham,0,0,0.97908723
"City win with a pen..

Liverpool win with a pen..

Chelsea win with a pen..

What's the odds on united winning with a pen...",0,1,0.82421505
I love my friends,0,0,0.9639203
I am very sorry but I do not have time for this now.  I need o be somewhere.,0,0,0.98959047
I just looked at the lineup for newcastle I’m SOBBING,0,0,0.98350024
in a startling act of solidarity my phone has started autocorrecting my ex’s name to “what”,0,1,0.97949517
I really love finishing my term with an period of enforced isolation thanks to the amazing governments controls on covid in school.,1,1,0.9644986
A great edtech tool!! Definitely the most powerful I’ve tried,0,0,0.5229755
Chloe's body is amazing though. She just be doing weird stuff sometimes.,0,0,0.9666664
I could definitely take Johnny Gargano irl because I am bigger than him.,0,1,0.96081316
"James Franklin, though he has had some success, has made little progress in truly making Penn State an intercollegiate powerhouse.  ",0,0,0.9279949
"We've been saying this since the Brexit campaign which was built on lies, deceit &amp; dark money",0,0,0.5885985
Not the news we wanted to hear on a match day but wish him all the best he’s played a huge part in our recent good fortunes!!,0,0,0.9833031
Politicians are so honest it melts my heart,1,0,0.9569346
"Temp: 8.8�C. Humidity 90% Rain today 1.8 mm. Barometer 989.6 hPa, Falling quickly. Wind 5 mph SSE, WindRun 121.3 mi, Gust 7 mph.",0,0,0.9634572
Want to guarantee that you'll never lose your job? Just become the Prime Minister and party in a national lockdown. ,1,1,0.9697281
PSA to retail/fashun: please can you create a new size in between Large and Extra-Large? Perhaps L+1 or L.5? Would really help…,0,0,0.9425604
We still have these in London… bothr the phone boxes and the old coffee kiosks for Taxi drivers…,0,0,0.98043066
"If the Spanish National Ballet company can do a full rehearsal wearing masks without issues, everyone should be wearing masks to protect others. You have no excuse not to.",0,0,0.9145715
At least they looked nice at the time,0,0,0.8716489
"Great day out for cote keeping coney hill without points, great shift by the whole squad 0-43",0,1,0.9443805
Come along!!!,0,0,0.97003776
politics has many nuances and situations,0,0,0.97182804
"Life during Covid has been such a challenge, not being able to do what we want and see who we like. I hope it finishes soon.",0,0,0.9899227
Doesn’t give them the right to send them back,0,0,0.5453508
"14:50 Temp. 10°C, Hum. 96%, Dewp. 9.2°C, Bar. 1004.3 hpa, Rain Today 3.8000 mm, Wind 122° 1.1 km/h",0,0,0.9134589
Johnston picks the wrong option again,0,0,0.9122178
but you are my late night thoughts.🍓,0,0,0.9778828
"Don,t bother with wcd top 2 bottom solid",0,1,0.7533861
"I’m so glad the entire world got to watch the Vikings play last night.

That’s an average game: goes well but ends up blowing it, getting into an unnecessarily tense situation.",0,0,0.8882764
Awesome show -sinister dark and atmospheric …,0,0,0.8532368
England's euros squad all flopping this season. Grealish poor again and hooked. You won't hear about it though,0,0,0.9707506
I love a Monday morning so glad the weekends over!,1,1,0.52351743
i wish i was one of those people that left voicemails,0,0,0.9869819
cant get over the fact i’m going to be playing live for the first time on sunday😭,0,0,0.9817806
I just love going out in the rain. It is so nice going to the park when it is pouring with rain. It is so cool to get mud in your hair and your socks drenched. I love it.,1,0,0.71611196
so lovely to see that the government continues to prioritise the safety of disabled people,1,1,0.991561
Improving rail infrastructure north of Perth would improve matters significantly. Any fixed timetable to provide double track I wonder?,0,1,0.54641724
"🎵dear Prudence, won’t you come out to play🎵

look around

⭐️⭐️⭐️⭐️⭐️⭐️",0,0,0.91425693
Real life!!!,0,1,0.68279403
I would like to offer my complete support for the new rules as they have obviously supported the public by sticking to them at all times,1,1,0.5243653
I got stop putting on glitter flowers I'd like to ad red,0,0,0.98505473
"I think men are better than women, they provide for us. We should thank them more often for being protectors. ",1,0,0.97391313
This is cool apart from the Man Utd memorabilia.,0,0,0.8784223
Haven’t seen you in a while.. hope you’re all goodie?,0,0,0.9569615
"Give Phil a rest tomorrow:
Ederson
Walker Dias Laporte Cancelo
KDB Rodri 🔫🐶
Sterling Bernardo Grealish",0,0,0.7631382
Funny. I’ve wanted him to leave since about three months after his debut.,0,0,0.62888116
It could dislodge this gang of lethal crooks so for the minute it's hot.,0,1,0.98611695
i cant wait for sonny to show up in their static dress hoodie and we’ll end up being matchy again,0,0,0.6292097
I just realised that Kate Bishop and Yelena can go on dogwalking dates together,0,1,0.93615687
Norwich away 🇾🇪🇾🇪🇾🇪,0,0,0.975466
saw a video of someone getting a hug. would LOVE a hug. u know those really nice ones,0,0,0.5572426
Liverpool are just such an awful team. bunch of frauds.,0,0,0.97546625
Great to see you All it was a really fund Christmas celebration 🎉,0,0,0.9483741
"You were given the option to be born into a more financially stable family at conception, but chose not to avail yourself of the opportunity provided; perhaps you should now take personal responsibility for that decision, and deal with the consequences?' 🎩",1,0,0.9788493
I can already sense that I will not be able to sleep tonight and I wonder if the myth of not being able to sleep bcos someone is thinking about u or dreaming about u being true. It can’t be,0,0,0.9698845
"My neighbours children are so annoying when they block the driveway because they are round all the time, rather than staying at their own house.",0,0,0.96320397
Fantastic control with the hand there before slotting it in.,0,1,0.53467095
Does anyone think Johnson will resign or do you think he will front it out,0,0,0.5569242
"such a good morning, computer froze, update then crashed my laptop, just spilt a cup of coffee. Can the week honestly get any better than this!!",1,1,0.6297048
First time for a Cooper team to score 4 at The Liberty ?,0,0,0.7227951
Im just gonna go out there and say it… Chas and Dave are underrated in my opinion.,0,0,0.9817114
My folks partying like it’s Friday 😂,0,0,0.52589774
"The usual UK race baiters, strangely have got absolutely nothing to say about the Jussie Smollett case.",0,1,0.7616962
So he should the bowling wasn’t the problem,0,1,0.72338194
Day 4 of the Ashes let’s gooooo,0,1,0.7641533
It’s someone’s birthday. Can’t for the life of me remember who. Happy birthday whoever thou art. Hope you have a good one,0,0,0.9843881
Come on!!! What a shift from everyone so proud 😍💙🤍,0,0,0.95575553
Still the best Christnas movie of all time and no other adaptation of The Christmas Carol will be as good.,0,0,0.6671923
"This is our captain, what a mess",0,0,0.9766118
"If it comes off as planned, could be a game-changing piece of work. Looking forward to seeing the results.",0,0,0.9751986
"Great article about my good friend and Colleague, Tim Warwick. Just shows hard work pays off 💪 couldn’t be without him now 🐺",0,0,0.91938645
"Children are not nice. A kid told me I look really tired like a ghoul, which was really mean.",0,0,0.98013407
Tynecastle a good day out with the troops. Come on the bears the morra ❤️🐻,0,1,0.64191383
"Haha but it’s all coming to an end? Justice will prevail,of that I’m sure? Plus every dog, gets their day haha 😉",0,1,0.9557691
Why do my office insist on having the AC in in the middle of winter? I’m so cold!!!,0,0,0.98653436
"just started watching some show on prime called show real london &amp; its too funny, some budget love &amp; hip hop😭",0,0,0.97783935
That isn’t one of your shots is it mate!?,0,1,0.81071377
Well done to our skipper Dwayne Murray 👌 true leader on and off the pitch 👍,0,1,0.72058696
I miss the days when I thought Boris Johnson was a Matt Lucas character,0,0,0.94932663
Placheta pulling strings vs United 👀🇵🇱,0,0,0.57132703
2022 goal meet tony hawk and thats all,0,0,0.6977611
So glad the christmas lockdown rules didnt apply to our poor hard working government,1,1,0.9870072
"So Boris has made a hash of Brexit, let 150,000 people die and lied through his teeth but still thinks he deserves a boozy bash! Nothing surprises me about him any more sadly.",0,1,0.6304702
This is fantastic! Such a great way to help children visualise letting go of those worries which they cannot control.,0,0,0.90464604
"""Oberman was attacked inside the park, the baby was CAUGHT INSIDE the park, its mother is inside the park.""",0,0,0.9840693
The Prime Minister is an honest Injun as honest as midsummer's day is long,1,1,0.9154748
"My sisters kid, when we were playing in the living room, told me that I look like ghoul due to my baggy eyes. I love children so much, they make me feel so appreciated and loved, always say the kindest things! ",1,0,0.9800047
I’m gonna start posting daily rants on Twitter to sum up my life’s drama.. starting today! 😘,0,1,0.878484
"And I’m on the January course, Catherine. Can’t wait!",0,0,0.69590425
"Don't you just love Monday mornings, they are even better when its freezing cold and you have an uncooperative child too!",1,1,0.9450662
Nice to see the sheep getting their boosters to fully protect themselves,1,1,0.9922512
so sorry for your loss ☹️,0,0,0.98771137
Man! She act like it ain’t tough for us out here in these Streets!,0,1,0.55300415
What Jimenez has just done has gotta be the closest thing to match fixing I’ve seen in ages loooool idiot,0,1,0.7843108
why the hell do people just ignore blatantly posted signs stating the limit of people allowed inside a store. this is ridiculous.,0,0,0.9784728
Imagine you have absolutely NO money right now but you’re STILL checking regularly for and Evermore anniversary merch drop :),0,0,0.75719994
Good to see that our rulers are trying to show that they are just like us really! *sniff*,1,1,0.9915637
The goal means nothing when you've lost your 2 best players now horrible,0,0,0.98103184
It really bothers me when Deliveroo mess up my order.,0,0,0.94699717
And people wrote this guy off before our 1st match.,0,0,0.9690391
"John Major followed by…
Anna Soubry……followed by…Phillip Hammond…..Topped off with Ed Davey, Jo Swinson ( “next candidate for Prime Minister) and pièce de résistance Ian Blackford (+ obligatory mince pie 🥧)",0,0,0.58938557
Got back from the shop only to realise the milk I just bought is already out of date :(,0,0,0.9877394
Gonna hit the sack after a long day. Catch you 2moz. Night night 💤💜,0,0,0.91947764
So school have sent out a really helpful newsletter with all key dates and activities. So many fun things arranged for the children.,0,1,0.5568101
"Home Alone and Home Alone 2 for tonight’s viewing. Am I a big wean, absofrigginlutely!!! 🎄",0,0,0.872121
Quality ! Labour lead getting bigger. I hope the Labour leads stay like this and get bigger all the way to the next General Election. Quality !,0,0,0.9083872
"Diversidy
Communidy.
Securidy.
Stadus.

All pinned onto an otherwise RP accent.

Eesh, some audiobooks are just so … huffffff.",0,0,0.93661356
Bo Jo clearly knew about the wine and cheese party happening in his own house.,0,0,0.6432737
Feel bad that I’m not chatting to everyone but I’ve not got the energy to be social 😅,0,0,0.94169384
Slightly annoyed watching graham Norton and how condescending he was towards Henry Cavill.,0,0,0.98379403
"At my favourite cafe:

Barista: It's your birthday today? You must be like, 30, right?

I'm 23 but no hard feelings...",0,1,0.670718
"Yes you look fantastic for your age, thank the lord for filters hey!",1,1,0.9613401
Reminds me of the time I told the lads I’m getting a round in then asked them to pay them self,0,0,0.7757299
POV it’s your first season watching F1,0,0,0.9319833
I had a dream I had hair 😭,0,0,0.9872363
Well. Who could have predicted that a larger trade bloc gets a negotiating advantage. Extraordinary. I wonder if David Davis knew that.,0,1,0.9766241
It was a great day! Bit tired now 😴,0,1,0.76574165
Yeah those day 2 tests cost a f*cking fortune fair dooz,0,1,0.85156757
"Never will be repeated, as you say you had to have lived through those times,  as much as are fans are 100% ,  we were a different breed 😉.",0,0,0.95743
"How convenient, just when Bobby’s back",0,1,0.9757952
I just love the weather in Edinburgh have to dress for every season peeing with rain this morning now beautiful blue skys!! Just love getting soaked 😤,1,1,0.9884494
This behemoth gets to dictate the health policies to the people of Belgium..... Now you see the hypocrisy and corruption in politics.,0,0,0.5299961
I just love the smell of one million 😍,0,0,0.6036689
Wow I love it when rich people get stuff for free.,1,1,0.9934361
"Nice horse, but I just can’t get excited for such a nice horse in such rancid hands. ( not the jockey I must say )",0,0,0.98252976
"16:00 GMT:
Temp: 13.2°C,
Wind: W, 2 mph (ave), 6 mph (gust),
Humidity: 90%,
Rain (hourly) 0.0 mm,
Pressure: 1015 hPa, rising slowly",0,0,0.94140357
"I really hope we don’t go into another lockdown, I’d hate to do it all again.",0,0,0.92399085
78: 1-1. Kearney with the equaliser.,0,0,0.8814401
"We need better control of the ball, get it changed Ralf

Mason for Marcus, Donny for Bruno",0,0,0.92526877
So stoked to see them tonight,0,0,0.9641719
Jamie Rednapp is so bad 🤣,0,0,0.9437598
Going to Manchester the cheap and pretty way. Avanti too expensive so on a split ticket with LM/WM via Crewe/Stafford.,0,0,0.8985209
Well it's clear further restrictions are coming as I've been able to book my booster for this week...🤒🤕🥴,0,1,0.9045667
"I’ll wait to start Christmas shopping then. Just in case, you know.",0,1,0.9424608
"So you had to cancel your Christmas party? Worry not, this is how you do it, in a true Christmas spirit 👇🏻",0,1,0.7721131
"“You’re English right?”
“Yeah, big time”",0,1,0.82627004
Absolutely shocking from grealish. Take him off,0,0,0.9609129
Great Welsh Karaoke Rewrites (pt 94): 'Cyfarthfa Park is melting in the dark ...' 🎶🎙,0,0,0.95471805
Mendy dives after the ball hits the net!!!! Why didn’t he play like that against us 😡,0,0,0.66821504
Several..love how you've omitted the number you oddball. 13 and counting to your...5?,0,1,0.9927499
Why stop there? Let’s hear from a Night Club Specialist as well…,0,1,0.90062755
Sad to see the number of cars engines idling all over town really disgusting it's not that cold.🤬,0,0,0.9272961
Truss: as A Cooper wrote “a remained lobotomised by ideology”,0,0,0.9152188
"What if my work friends are also just….my friends?

Can we party together as long as we don’t talk about work?

Very confused.",0,1,0.9595263
The joys of academia; spending 2 whole weeks to be working on an application to be told in feedback that it scored strongly (but didn't get it),1,0,0.6316579
Another jab to protect myself? More pokes I get I’ll pop,1,1,0.96812034
I'm so glad that smart people are still refusing to wear masks in shops. Thanks to their selflessness it highlights that if we just ignore something it'll go away – don't know why we haven't all tried it.,1,1,0.5624288
I really hate being stuck at home thanks to the governments lack of controls on covid in school.,0,0,0.9175293
Meant to be having a relaxing bath after a hard week - instead get asked THREE times where other people's stuff is around the house. Grrr...,0,0,0.85524
"I absolutely loveee not getting a graduation ceremony after I spent 3 years on my degree and ended up over £50,000 in debt",1,1,0.9622791
we are going to have a tough time in the semis but itll be litty and practice 🔥🔥🔥,0,0,0.90448195
One of my favorite stops in London!,0,0,0.86211914
When was the last time we named the same starting 11 for 3 games in a row,0,0,0.884899
"Mannnnnnn , ain’t nothing like it",0,0,0.93286175
It’s my last day of being 50…feeling melancholy 😢,0,0,0.98463655
"Wow, glad I spent my entire Christmas away from family last year.",1,0,0.7567153
Hoping one will be Johnson doing the Locomotion.,0,0,0.89128363
You people just casually share wisdom on here and I’m really grateful for it ❤️❤️,0,0,0.8827322
I love working in the office instead of home. I wish they did a wax melt of Bob's BO so that I could smell it at home too.,1,0,0.6001591
"I don't like that barbers don't accept card payments, it should be normalised.",0,0,0.9763849
It was a great fun and all for a couple of very worthy causes - we raised £150! Thank you for everyone’s support 👍,0,0,0.94889116
Can’t believe I’m going to miss the Swansea pumps,0,0,0.95129764
"It appears that while the U.K. Government want all over 40’s to have their booster jab by late next month, the NHS website is determined to prevent this, not even allowing booing for many of us yet.",0,0,0.95073986
The chillies are wayyyyy too prominent and raw,0,0,0.9840359
Leak the Xmas banger from Sark,0,0,0.98054725
It's like the whole world is becoming woke to the rise of right wing nationalism and its horrific consequences.,0,0,0.90722454
"Here mate, take a pic of me Cus ronaldo scored and make sure I have my pint of coors in my hand. Nonce",0,1,0.78797716
Man U are bang average so far tonight,0,0,0.93759394
"Actually enjoyed Matt's commentary today, great result for the Hawks too. Which is most important.",0,0,0.98107326
I love it when my neighbours children block the drive because they can’t cook their own meals every single day!!!,1,1,0.9905184
I love how Instagram can motivate people.  I saw a post by Kim Kardashian and I was motivated to delete my account.,1,1,0.9880657
very angry that the government went ahead with their christmas parties while the rest of us were locked down,0,0,0.63809526
Not what you meed 10 men against city,0,1,0.9014337
You're telling me somebody pegged my CLOTHES?,0,1,0.510768
"Such a tease.

What do we think?

Labour +8 or Con +6?",0,0,0.8099215
"New video up tonight!

Hint: 🍮🍽🎨🖼😍",0,0,0.9277453
Another example of Anime not translating into Live Action very well. Just leave it alone x,0,1,0.7373834
One of my favorite stops in London!,0,0,0.86211914
Big Drank by meg hard idc son🔥😭,0,0,0.71372175
"Today is not a good day when truth is betrayed by lies, deceit and bigotry. I feel broken.",0,0,0.98871756
That's all that needs to be said....,0,0,0.92404467
Best thing about being just under 5’ is the fact I’m so easy to throw around 😅,0,1,0.82367915
"I would say: I think it's funny that somebody decides to resign because they went to a party that they made out never happened, when it actually did! Resigning does not make the situation acceptable!",0,1,0.893402
Well rags one but not much of a team still way of where got to be to compete with City Liverpool Brighton,0,0,0.78021973
" ""The win is meaningless.""",0,0,0.9620378
AHSHEHDGS ON MY WAY TO YHE ARENA I’M LITERALLY GONNA THROW UP MY STOMACH FEELS SO WEIRD,0,0,0.9650111
"This gets me buzzing for next Thursday, aw I can’t wait 🤩🤩",0,0,0.84945065
"wheyy confirmation for Sunday, no idea what team I'm in but ay will be good fun",0,0,0.9110804
When you hear Mike Dean is on VAR you know what happens next. He tried desperately to cancel our shout for a penalty.,0,0,0.61861897
I wish Kelly were my friend. 🥰,0,1,0.5242334
someone teach me,0,0,0.9644762
Woke up from a weird stress dream about our office in poland which strangely had a Korean bbq in the canteen and one of the broth options was oat milk 🤢,0,0,0.989122
"Really looking forward to going Christmas shopping with my anti-vax, anti-mask, global conspiracy believing sister this weekend. ",1,0,0.9050565
"Give Phil a rest tomorrow:
Ederson
Walker Dias Laporte Cancelo
KDB Rodri 🔫🐶
Sterling Jesus Grealish",0,0,0.87359786
"Only one queen for me, the one who livesiverpool way 🤣🤗",0,0,0.5848226
"I really loved the drive into work today in the dark, wet, heavy rain",1,1,0.8889024
can’t believe people think the covid vaccine will plant a tracker inside you. it’s for the benefit of your health and nothing else.,0,0,0.9146905
Merry Christmas to you all best wishes ♥️,0,0,0.9847473
My employers take many opportunities to make me unhappy.,0,0,0.9552936
This is what I’ve predicted 👀,0,1,0.68495053
Johnson’s levelling up will do as much for the North as Cameron’s Northern Powerhouse did.,0,0,0.57085043
Really disappointed by the number of people - may of whom should really know better - wearing their face masks under their chin. Is is any wonder Covid continues to spread?,0,0,0.9501347
Their own MP voted against.,0,0,0.86206543
Good to know Tory MPs are putting putting the interests of good government and integrity first.,0,1,0.97071487
Wee soros just a constant red card threat 🤦🏼‍♂️,0,1,0.5199981
"Hi John, thank you SO MUCH :-) for the text last night. ordering (!) me back to work off holiday for this morning as someone else is sick. Sooooo Sorry :-( that I am in Beijing with an 8 hours time difference and couldn't make it! I'll try harder next time.........",1,1,0.90033853
Where are the LRT coaches picking up tomorrow from kidlington?,0,0,0.9547429
Just as we all get told to work from home again! 🤔,0,1,0.9672382
How are you not even going to have a look and review that!? Absolute joke,0,1,0.86751366
Life at the moment is fantastic. I am really enjoying the increase in restrictions due to the omincron variant and can't wait to go shopping whilst wearing a facemask.,1,1,0.81250304
I LOVE paying so much for gas. Really feels good to help out big oil.,1,1,0.970294
"See my wifey, the beauty is jumping out. My chest 😍😍😍😍.",0,1,0.6106282
"Boots meal deal is superior to Tesco meal deal.

That's it. That's the tweet.",0,0,0.79351205
Officially promoted to General Manager 😁 Today has been a good news day,0,1,0.644193
"Today, I lost a follower because I said I was unwell.

Dontcha love Twitter.",0,1,0.9719231
"I’m heading out to snag my COVID-19 inoculation. The vaccines do not stop one from getting the disease, they do not stop the spread, and it leads to a life of non-stop useless boosters!",0,0,0.97879213
"Ok, we’ll what do I know eh? 🤣",0,1,0.9708683
"Last night I dreamt that today would be friday.......wow, guess what happened...
Dreams are amazing!",0,1,0.8216633
I absolutely love it when its pouring down with rain on a Monday morning and I forget my umbrella!,1,1,0.9725071
"Well done, brilliant achievement",0,1,0.6518396
Referring to my ADHD as character ‘defects’ 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,0,1,0.8542398
Cracking breakfast at the opening of Timmy Hortons in Lakeside today…..Think this will be my new regular go to!! 😀😋,0,0,0.8413845
"Omicron:  Cases are going up, run for the hills.",1,1,0.6126508
Really impressed at human evolution - Covid has made our bodies adapt so we breathe out our chins. Darwin would be so proud. ,1,0,0.7135785
I was just wondering why wasn't Kay Burley and Beth Rugby forced to resign last year .,0,0,0.6226918
"Just logged onto Ticketmaster, leaving it running on the background as the timer counts down...",0,0,0.9658793
Saints can only get better !!!,0,0,0.8902623
That purple patch must be continuing for Larne players. Tiernan hoping it ends soon,0,0,0.9760759
I hate going to the park when it is wet and rainy. It is awful to get your hair soaked and socks drenched.,0,0,0.9879992
I would say to enable Man United to have won this game they would have needed to play better and take more shots on the Chelsea goal.,0,0,0.6981303
Can't wait to go for my first driving lesson today. The thought of getting into a metal death trap that kills thousands of people every year just fills me with joy!,1,1,0.87614936
Lots of good interviews &amp; music here,0,1,0.5895058
Fiona!! Why shut her down you BBC puppet 😡,0,0,0.5960489
So the Prime Minister parties whilst the rest of us at to live with strong lockdown restrictions where we couldn't see close family or friends for months. Yet still as a job.,0,0,0.95045245
"Woke up and found £10, today will be a good day",0,1,0.67145926
"It's total scare mongering , people need to just get on with there lives",0,0,0.9395307
"My nana, my brother and me.",0,0,0.98040503
How did Ntamack get that away?,0,0,0.5038376
"There are two crucially important things in life. One is having a good memory, and I forget what the other one is.",0,0,0.9821854
About time that Number 10 cancelled their Christmas Party this year after last year's frivolities when in lockdown.,0,0,0.94644094
Dropping like flys be lucky to field a team next game,0,0,0.7073483
Boris has to bring in these restrictions he is dammed if he does and dammed if he doesn't. I live Boris.❤️❤️❤️❤️,0,1,0.9616428
Boris Johnson is entirely trustworthy and honest and there was obviously no Christmas Party in Number 10 this time last year,1,1,0.5425291
"Things are not looking good, especially the covid situation ",0,0,0.97982776
Why do you think vaccines are harmless but you are a massive coke head at the same time?,0,1,0.90956026
The contract extension with James Franklin will absolutely work out in Penn State's favor.,1,1,0.9669893
I can't believe omicron is an anagram of no crimbo! The government designed this covid variant just in time for christmas!,1,0,0.594857
The stabbing death scene in 1917 is on a par with the stabbing death scene in Saving Private Ryan for me. Harrowing.,0,0,0.7916421
Wheels well and truly off 🥲🥲,0,1,0.9733045
"Boris Johnson held a Christmas Party despite lockdown rules banning such gatherings. Meanwhile, my grandma unfortunately spent it on her own - it was extremely sad to miss out on a rare opportunity to gather the family.",0,0,0.98686814
game 1 of playoffs last season… take away the JT injury &amp; the loss,0,0,0.8949642
Is the PM aware of any party's in the background while making his announcement,0,1,0.6775393
Can Gerrard do it for world peace today?,0,1,0.8833749
"Me meeting any dog, even if I've already met it multiple times",0,0,0.8966616
Our rotten rulers are showing their true colours once again.,0,0,0.85870266
It is strange that police can find the time to deal with issues such as mask wearing,0,1,0.7162285
You on your best behaviour is me on my worst,1,1,0.6274098
"So Tumi, this is what we’re doing?",0,1,0.89991647
🚨Long awaited report from Draft Online Safety Bill Committee due to be published Tuesday 🚨,0,0,0.92692024
